"INDICATOR","HFA_1"

"HFA_1","Mid-year population, by sex"

"UNIT_TYPE","Unit"
"NUM_PERS","number of persons"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"
"CAH","Child and Adolescent Health and Development Strategy Indicators"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"ISL","","ALL","1975","217900"
"ISL","","ALL","1976","220200"
"ISL","","ALL","1977","221900"
"ISL","","ALL","1978","223600"
"ISL","","ALL","1979","225700"
"ISL","","ALL","1980","228161"
"ISL","","ALL","1981","230803"
"ISL","","ALL","1982","233997"
"ISL","","ALL","1983","237041"
"ISL","","ALL","1984","239498"
"ISL","","ALL","1985","241403"
"ISL","","ALL","1986","243209"
"ISL","","ALL","1987","245962"
"ISL","","ALL","1988","249885"
"ISL","","ALL","1989","252746"
"ISL","","ALL","1990","254788"
"ISL","","ALL","1991","257965"
"ISL","","ALL","1992","261100"
"ISL","","ALL","1993","263800"
"ISL","","ALL","1994","266000"
"ISL","","ALL","1995","267300"
"ISL","","ALL","1996","268900"
"ISL","","ALL","1997","270915"
"ISL","","ALL","1998","273794"
"ISL","","ALL","1999","277184"
"ISL","","ALL","2000","281154"
"ISL","","ALL","2001","285054"
"ISL","","ALL","2002","287559"
"ISL","","ALL","2003","289272"
"ISL","","ALL","2004","292587"
"ISL","","ALL","2005","295864"
"ISL","","ALL","2006","304334"
"ISL","","ALL","2007","311396"
"ISL","","ALL","2008","319355"
"ISL","","ALL","2009","319246"
"ISL","","ALL","2010","314735.5"
"ISL","","ALL","2011","312511.5"
"ISL","","ALL","2012","314496"
"ISL","","ALL","2013","317764"
"ISL","","ALL","2014","321371"
"ISL","","ALL","2015","324530"
"ISL","","ALL","2016","329271.5"
"ISL","","ALL","2017","337345"
"ISL","","ALL","2018","345825.5"
"ISL","","ALL","2019","351755"
"ISL","","ALL","2020","356170"
"ISL","","ALL","2021","361607.5"
"ISL","","ALL","2022","370067.5"
"ISL","","ALL","2023","379472"
"ISR","","ALL","1970","2527100"
"ISR","","ALL","1971","2596500"
"ISR","","ALL","1972","2678500"
"ISR","","ALL","1973","2767100"
"ISR","","ALL","1974","2839900"
"ISR","","ALL","1975","2931200"
"ISR","","ALL","1976","3533000"
"ISR","","ALL","1977","3613000"
"ISR","","ALL","1978","3692600"
"ISR","","ALL","1979","3786400"
"ISR","","ALL","1980","3879000"
"ISR","","ALL","1981","3949700"
"ISR","","ALL","1982","4026700"
"ISR","","ALL","1983","4037600"
"ISR","","ALL","1984","4159100"
"ISR","","ALL","1985","4232900"
"ISR","","ALL","1986","4298800"
"ISR","","ALL","1987","4368900"
"ISR","","ALL","1988","4441600"
"ISR","","ALL","1989","4518200"
"ISR","","ALL","1990","4660100"
"ISR","","ALL","1991","4946200"
"ISR","","ALL","1992","5123500"
"ISR","","ALL","1993","5261400"
"ISR","","ALL","1994","5399300"
"ISR","","ALL","1995","5544900"
"ISR","","ALL","1996","5685100"
"ISR","","ALL","1997","5828900"
"ISR","","ALL","1998","5970700"
"ISR","","ALL","1999","6125200"
"ISR","","ALL","2000","6289206"
"ISR","","ALL","2001","6439042"
"ISR","","ALL","2002","6569957"
"ISR","","ALL","2003","6689749"
"ISR","","ALL","2004","6808967"
"ISR","","ALL","2005","6930127"
"ISR","","ALL","2006","7053707"
"ISR","","ALL","2007","7180115"
"ISR","","ALL","2008","7308796"
"ISR","","ALL","2009","7485565"
"ISR","","ALL","2010","7623561"
"ISR","","ALL","2011","7765832"
"ISR","","ALL","2012","7910525.32"
"ISR","","ALL","2013","8059456.32"
"ISR","","ALL","2014","7939483"
"ISR","","ALL","2015","8064036"
"ISR","","ALL","2016","8546000"
"ISR","","ALL","2017","8713300"
"ISR","","ALL","2018","8882800"
"ISR","","ALL","2019","9054100"
"ISR","","ALL","2020","9215100"
"ISR","","ALL","2021","9371400"
"ISR","","ALL","2022","9557500"
"ISR","","ALL","2023","9557500"
"ITA","","ALL","1970","53661100"
"ITA","","ALL","1971","54004600"
"ITA","","ALL","1972","54411400"
"ITA","","ALL","1973","54644000"
"ITA","","ALL","1974","55412700"
"ITA","","ALL","1975","55829800"
"ITA","","ALL","1976","56168400"
"ITA","","ALL","1977","56461500"
"ITA","","ALL","1978","56714400"
"ITA","","ALL","1979","56913800"
"ITA","","ALL","1980","57069700"
"ITA","","ALL","1981","57195600"
"ITA","","ALL","1982","56639500"
"ITA","","ALL","1983","56835800"
"ITA","","ALL","1984","57004900"
"ITA","","ALL","1985","57141500"
"ITA","","ALL","1986","57246400"
"ITA","","ALL","1987","57344800"
"ITA","","ALL","1988","57451900"
"ITA","","ALL","1989","57540600"
"ITA","","ALL","1990","57661300"
"ITA","","ALL","1991","57251700"
"ITA","","ALL","1992","56772923"
"ITA","","ALL","1993","56821250"
"ITA","","ALL","1994","56842392"
"ITA","","ALL","1995","56844408"
"ITA","","ALL","1996","56844197"
"ITA","","ALL","1997","56876364"
"ITA","","ALL","1998","56904379"
"ITA","","ALL","1999","56909109"
"ITA","","ALL","2000","56923524"
"ITA","","ALL","2001","56960692"
"ITA","","ALL","2002","57089824"
"ITA","","ALL","2003","57604658"
"ITA","","ALL","2004","58175310"
"ITA","","ALL","2005","58166682"
"ITA","","ALL","2006","58941499"
"ITA","","ALL","2007","59375289"
"ITA","","ALL","2008","59832179"
"ITA","","ALL","2009","60192698"
"ITA","","ALL","2010","60483386"
"ITA","","ALL","2011","59379462"
"ITA","","ALL","2012","59539725"
"ITA","","ALL","2013","60311613"
"ITA","","ALL","2014","60320707"
"ITA","","ALL","2015","60229605"
"ITA","","ALL","2016","60115223"
"ITA","","ALL","2017","60002252"
"ITA","","ALL","2018","59877221"
"ITA","","ALL","2019","59729081"
"ITA","","ALL","2020","59438851"
"ITA","","ALL","2021","59133173"
"ITA","","ALL","2022","59037474"
"ITA","","ALL","2023","59037474"
"KAZ","","ALL","1980","14955200"
"KAZ","","ALL","1981","15077641"
"KAZ","","ALL","1982","15253574"
"KAZ","","ALL","1983","15519200"
"KAZ","","ALL","1984","15604728"
"KAZ","","ALL","1985","15780305"
"KAZ","","ALL","1986","15965051"
"KAZ","","ALL","1987","16166700"
"KAZ","","ALL","1988","16361800"
"KAZ","","ALL","1989","16536900"
"KAZ","","ALL","1990","16669700"
"KAZ","","ALL","1991","16806300"
"KAZ","","ALL","1992","16967700"
"KAZ","","ALL","1993","17118100"
"KAZ","","ALL","1994","16899800"
"KAZ","","ALL","1995","16539600"
"KAZ","","ALL","1996","15920900"
"KAZ","","ALL","1997","15751300"
"KAZ","","ALL","1998","15072983"
"KAZ","","ALL","1999","14926945"
"KAZ","","ALL","2000","14869021"
"KAZ","","ALL","2001","14861218"
"KAZ","","ALL","2002","14854233"
"KAZ","","ALL","2003","14909018"
"KAZ","","ALL","2004","15012985"
"KAZ","","ALL","2005","15147029"
"KAZ","","ALL","2006","15308084"
"KAZ","","ALL","2007","15484192"
"KAZ","","ALL","2008","15673998"
"KAZ","","ALL","2009","15924939"
"KAZ","","ALL","2010","16323287"
"KAZ","","ALL","2011","16548776"
"KAZ","","ALL","2012","16791428"
"KAZ","","ALL","2013","17035276"
"KAZ","","ALL","2014","17371621"
"KAZ","","ALL","2015","17544126"
"KAZ","","ALL","2016","17794055"
"KAZ","","ALL","2017","18037775"
"KAZ","","ALL","2018","18276452"
"KAZ","","ALL","2019","18513673"
"KAZ","","ALL","2020","18513673"
"KAZ","","ALL","2021","18879552"
"KAZ","","ALL","2022","19122423"
"KAZ","","ALL","2023","19122423"
"KGZ","","ALL","1980","3617400"
"KGZ","","ALL","1981","3685700"
"KGZ","","ALL","1982","3759300"
"KGZ","","ALL","1983","3875500"
"KGZ","","ALL","1984","3913300"
"KGZ","","ALL","1985","3990300"
"KGZ","","ALL","1986","4066600"
"KGZ","","ALL","1987","4144500"
"KGZ","","ALL","1988","4218500"
"KGZ","","ALL","1989","4294200"
"KGZ","","ALL","1990","4362000"
"KGZ","","ALL","1991","4420700"
"KGZ","","ALL","1992","4460600"
"KGZ","","ALL","1993","4449719"
"KGZ","","ALL","1994","4440381"
"KGZ","","ALL","1995","4481611"
"KGZ","","ALL","1996","4543200"
"KGZ","","ALL","1997","4604597"
"KGZ","","ALL","1998","4667057"
"KGZ","","ALL","1999","4836827"
"KGZ","","ALL","2000","4887550"
"KGZ","","ALL","2001","4927048"
"KGZ","","ALL","2002","4965435"
"KGZ","","ALL","2003","5010844"
"KGZ","","ALL","2004","5065027"
"KGZ","","ALL","2005","5115750"
"KGZ","","ALL","2006","5164206"
"KGZ","","ALL","2007","5207040"
